"ENSG00000227775","ensg00000272004","Sun Aug 09 14:10:47 2020"
"MMP23B","ensg00000272004","Sun Aug 09 14:10:47 2020"
"SLC35E2A","ensg00000272004","Sun Aug 09 14:10:47 2020"
"piR-36349-001","ensg00000272004","Sun Aug 09 14:10:47 2020"
"ENSG00000272088","ensg00000272088","Sun Aug 09 14:10:48 2020"
"ARHGEF16","ensg00000272088","Sun Aug 09 14:10:48 2020"
"MEGF6","ensg00000272088","Sun Aug 09 14:10:48 2020"
"TP73","ensg00000272088","Sun Aug 09 14:10:48 2020"
"WRAP73","ensg00000272088","Sun Aug 09 14:10:48 2020"
"TPRG1L","ensg00000272088","Sun Aug 09 14:10:48 2020"
"ENSG00000238260","ensg00000272088","Sun Aug 09 14:10:48 2020"
"lnc-WRAP73-4","ensg00000272088","Sun Aug 09 14:10:48 2020"
"NONHSAG000188.2","ensg00000272088","Sun Aug 09 14:10:48 2020"
"AJAP1","ensg00000272088","Sun Aug 09 14:10:48 2020"
"C1orf174","ensg00000272088","Sun Aug 09 14:10:48 2020"
"lnc-DFFB-4","ensg00000272088","Sun Aug 09 14:10:48 2020"
"piR-41170","ensg00000272088","Sun Aug 09 14:10:48 2020"
"ENSG00000272438","ensg00000272438","Sun Aug 09 14:10:45 2020"
"SAMD11","ensg00000272438","Sun Aug 09 14:10:45 2020"
"OR4F16","ensg00000272438","Sun Aug 09 14:10:45 2020"
"ENSG00000230699","ensg00000272438","Sun Aug 09 14:10:45 2020"
"LOC284600","ensg00000272438","Sun Aug 09 14:10:45 2020"
"lnc-SAMD11-3","ensg00000272438","Sun Aug 09 14:10:45 2020"
"PERM1","ensg00000272438","Sun Aug 09 14:10:45 2020"
"ENSG00000241180","ensg00000272438","Sun Aug 09 14:10:45 2020"
"lnc-NOC2L-11","ensg00000272438","Sun Aug 09 14:10:45 2020"
"HSALNG0000047","ensg00000272438","Sun Aug 09 14:10:45 2020"
"ISG15","ensg00000272438","Sun Aug 09 14:10:45 2020"
"UBE2J2","ensg00000272438","Sun Aug 09 14:10:45 2020"
"CDK11A","ensg00000272438","Sun Aug 09 14:10:45 2020"
"CDK11B","ensg00000272438","Sun Aug 09 14:10:45 2020"
"SDF4","ensg00000272438","Sun Aug 09 14:10:45 2020"
"NOC2L","ensg00000272438","Sun Aug 09 14:10:45 2020"
"ATAD3B","ensg00000272438","Sun Aug 09 14:10:45 2020"
"CCNL2","ensg00000272438","Sun Aug 09 14:10:45 2020"
"KLHL17","ensg00000272438","Sun Aug 09 14:10:45 2020"
"PUSL1","ensg00000272438","Sun Aug 09 14:10:45 2020"
"HES4","ensg00000272438","Sun Aug 09 14:10:45 2020"
"INTS11","ensg00000272438","Sun Aug 09 14:10:45 2020"
"SLC35E2A","ensg00000272438","Sun Aug 09 14:10:45 2020"
"LINC00115","ensg00000272438","Sun Aug 09 14:10:45 2020"
"LINC02593","ensg00000272438","Sun Aug 09 14:10:45 2020"
"ENSG00000272510","ensg00000272510","Sun Aug 09 14:11:02 2020"
"AGMAT","ensg00000272510","Sun Aug 09 14:11:02 2020"
"DNAJC16","ensg00000272510","Sun Aug 09 14:11:02 2020"
"SCARNA21B","ensg00000272510","Sun Aug 09 14:11:02 2020"
"piR-32251","ensg00000272510","Sun Aug 09 14:11:02 2020"
"RSC1A1","ensg00000272510","Sun Aug 09 14:11:02 2020"
"piR-51879","ensg00000272510","Sun Aug 09 14:11:02 2020"
"MIR6728","ensg00000274258","Sun Aug 09 14:10:55 2020"
"ENSG00000277856","ensg00000277856","Sun Aug 09 14:11:10 2020"
